종목코드,공모금액(백만원),액면가 (원),공모가 (원),최초상장주식수 (주),상장일시가,report_year,매출액,영업이익,당기순이익,미국채권10년price,미국채권10년var,미국채권10년5MA,미국채권10년20MA,미국채권10년60MA,미국채권10년5MA_line,미국채권10년20MA_line,미국채권10년60MA_line,미국채권10년변동5MA,비트코인price,비트코인var,비트코인5MA,비트코인20MA,비트코인60MA,비트코인5MA_line,비트코인20MA_line,비트코인60MA_line,비트코인변동5MA,VIXprice,VIXvar,VIX5MA,VIX20MA,VIX60MA,VIX5MA_line,VIX20MA_line,VIX60MA_line,VIX변동5MA,환율price,환율var,환율5MA,환율20MA,환율60MA,환율5MA_line,환율20MA_line,환율60MA_line,환율변동5MA,유가price,유가var,유가5MA,유가20MA,유가60MA,유가5MA_line,유가20MA_line,유가60MA_line,유가변동5MA,금price,금var,금5MA,금20MA,금60MA,금5MA_line,금20MA_line,금60MA_line,금변동5MA,천연가스price,천연가스var,천연가스5MA,천연가스20MA,천연가스60MA,천연가스5MA_line,천연가스20MA_line,천연가스60MA_line,천연가스변동5MA,나스닥지수price,나스닥지수var,나스닥지수5MA,나스닥지수20MA,나스닥지수60MA,나스닥지수5MA_line,나스닥지수20MA_line,나스닥지수60MA_line,나스닥지수거래량,나스닥지수변동5MA,코스피지수price,코스피지수var,코스피지수5MA,코스피지수20MA,코스피지수60MA,코스피지수5MA_line,코스피지수20MA_line,코스피지수60MA_line,코스피지수거래량,코스피지수변동5MA,신고서제출일_M,수요예측일정_M,청약일정_M,납입일_M,상장예정일_M,상장일_M,신고서제출일_diff,납입일_diff,상장예정일_diff,주관사_갯수,씨티그룹글로벌마켓증권㈜_isin,한화투자증권㈜_isin,하나증권주식회사_isin,제이피모간증권회사 서울지점_isin,신한투자증권 주식회사_isin,한국투자증권㈜_isin,KB증권㈜_isin,DB금융투자주식회사_isin,모건스탠리 인터내셔날증권회사 서울지점_isin,유안타증권㈜_isin,IBK투자증권㈜_isin,골드만삭스증권 서울지점_isin,현대차증권주식회사_isin,신영증권㈜_isin,삼성증권㈜_isin,미래에셋증권 주식회사_isin,엔에이치투자증권주식회사_isin,대신증권㈜_isin,하이투자증권㈜_isin,키움증권㈜_isin,CS증권 서울지점_isin,시장구분_유가증권 상장추진,시장구분_코스닥 상장추진,국적_대한민국,국적_미국,국적_홍콩,업종_1차,업종_가구,업종_건물,업종_건물설비,"업종_건축기술,",업종_광고업,업종_구조용,업종_그외,업종_금융,업종_기초,업종_기타,업종_동물용,업종_반도체,업종_보험,"업종_비료,",업종_상품,업종_생활용품,"업종_섬유,",업종_소프트웨어,업종_알코올음료,"업종_영화,",업종_오디오물,업종_운동,업종_운송장비,업종_은행,업종_음·식료품,업종_의료용,업종_의료용품,업종_의약품,업종_일반,업종_일차전지,업종_자동차,"업종_자료처리,",업종_자연과학,업종_전구,업종_전기,"업종_전동기,",업종_전자부품,"업종_측정,",업종_컴퓨터,업종_통신,업종_특수,업종_플라스틱제품,증권구분_주권,증권구분_주식예탁증권,상장일등락_이동평균_3,상장일등락_이동평균_7
394280,33850.0,100.0,10000.0,20870474.0,10800.0,2022,5185868.0,-10335235.0,-13746427.0,111.56,-1.1,113.202,115.2305,117.72883333333333,1.641999999999996,3.670500000000004,6.168833333333325,-0.5279999999999998,19229.5,2.19,19138.66,19896.815,21334.21333333333,-90.84000000000016,667.3149999999987,2104.713333333329,0.8320000000000001,32.26,7.82,28.936,26.368,24.264166666666664,-3.323999999999998,-5.891999999999996,-7.995833333333334,4.684,1430.19,0.62,1409.194,1383.7685,1336.6536666666666,-20.99600000000009,-46.42149999999992,-93.53633333333346,0.5700000000000001,76.71,-2.58,81.26599999999999,85.2615,91.659,4.555999999999997,8.551500000000004,14.949000000000012,-2.1779999999999995,1633.4,-1.34,1663.38,1699.8575,1737.8091666666664,29.97999999999979,66.45749999999998,104.40916666666637,-0.5360000000000003,7.014,0.31,7.3596,8.1545,8.112516666666668,0.3456000000000001,1.1405000000000003,1.0985166666666677,-1.922000000000001,10802.92,-0.6,11076.578,11599.129,11963.902666666663,273.65799999999945,796.2090000000007,1160.982666666665,94963.0,-1.3019999999999996,2220.94,-3.02,2311.662,2389.495,2407.6816666666664,90.72199999999977,168.55499999999984,186.74166666666636,62200.0,-1.161999999999999,8,9,9,9,9,9,41,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6,31.714285714285715
314140,15600.0,500.0,13000.0,7823942.0,19300.0,2022,114963993.0,5879847.0,3812561.0,112.75,-0.27,112.25,114.569,117.43733333333331,-0.5,1.8190000000000024,4.687333333333328,-0.0419999999999998,19588.0,0.87,19230.02,19803.17,21124.32333333333,-357.9799999999996,215.16999999999825,1536.32333333333,0.688,31.84,5.5,31.36,27.216999999999995,24.502,-0.480000000000004,-4.623000000000005,-7.337999999999997,3.2700000000000005,1429.99,0.39,1426.464,1395.4689999999998,1342.8108333333332,-3.5260000000000677,-34.521000000000186,-87.17916666666679,0.3660000000000001,81.23,-1.12,79.46600000000001,84.20400000000001,90.5895,-1.7639999999999958,2.974000000000004,9.359499999999995,-0.4819999999999992,1668.6,-0.08,1652.7599999999998,1690.6925,1733.7475,-15.840000000000146,22.092499999999973,65.14750000000004,-0.1400000000000003,6.874,0.09,6.9016,7.82085,8.156866666666666,0.0276000000000005,0.9468500000000004,1.2828666666666662,-0.8820000000000011,10737.51,-2.84,10857.9,11444.211,11944.014666666666,120.38999999999942,706.7009999999991,1206.5046666666658,97192.0,-0.5879999999999995,2170.93,0.08,2215.004,2349.7565,2401.443,44.07400000000007,178.82650000000012,230.51299999999992,50850.0,-1.4139999999999993,12,9,9,9,9,9,-78,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.366666666666667,31.64285714285714
393890,432000.0,500.0,60000.0,33696518.0,54000.0,2022,185498674.0,40855746.0,-9963987.0,112.38,-0.33,112.166,114.3575,117.3405,-0.2139999999999844,1.9775000000000065,4.96050000000001,-0.0699999999999998,19430.0,-0.81,19352.620000000003,19692.27,21060.506666666664,-77.37999999999738,262.2699999999968,1630.5066666666644,0.6499999999999999,31.62,-0.69,31.7,27.5245,24.61833333333333,0.0799999999999983,-4.095500000000001,-7.001666666666669,1.252,1439.96,0.7,1430.188,1399.4095000000002,1345.232166666667,-9.771999999999936,-40.55049999999983,-94.72783333333314,0.2620000000000001,79.49,-2.14,79.616,83.766,90.1795,0.1260000000000047,4.2760000000000105,10.68950000000001,0.2280000000000008,1672.0,0.2,1656.0400000000002,1688.36,1732.7524999999998,-15.959999999999807,16.3599999999999,60.75249999999983,0.2039999999999996,6.766,-1.57,6.856399999999999,7.7102,8.164316666666666,0.0903999999999989,0.9442000000000004,1.3983166666666662,-0.638000000000001,10575.62,-1.51,10799.438,11383.7355,11926.585833333333,223.8179999999993,808.1154999999981,1350.9658333333318,110000.0,-0.5299999999999996,2155.49,-0.71,2188.102,2333.9285,2398.338166666667,32.61200000000008,178.4385000000002,242.8481666666671,95027.0,-1.1939999999999993,7,9,9,9,9,9,85,7,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5666666666666678,36.18571428571429
296640,14434.0,500.0,12500.0,5141760.0,13150.0,2022,15979685.0,3314891.0,3009484.0,111.75,-0.43,112.796,113.4935,116.8635,1.0460000000000065,1.7434999999999974,5.113499999999988,-0.1099999999999998,19533.0,-2.12,19924.8,19378.275,20666.631666666664,391.7999999999993,-154.72499999999854,1133.6316666666644,0.5119999999999999,31.36,2.75,29.92,28.8075,24.929833333333335,-1.4400000000000013,-2.552500000000002,-6.430166666666661,-0.0739999999999997,1424.94,1.18,1419.572,1409.908,1354.2815,-5.367999999999938,-15.031999999999924,-70.6585,-0.2059999999999998,92.64,4.74,87.8,84.3105,89.36100000000002,-4.840000000000003,-8.329499999999996,-3.278999999999982,3.126000000000001,1709.3,-0.67,1716.6799999999998,1687.6600000000003,1732.8108333333334,7.379999999999882,-21.639999999999645,23.51083333333349,0.4459999999999996,6.748,-3.21,6.7914,7.3755,8.173116666666667,0.0434000000000001,0.6274999999999995,1.4251166666666668,0.0119999999999988,10652.41,-3.8,10973.24,11179.94,11894.8325,320.8299999999999,527.5300000000007,1242.4225000000006,103000.0,0.1760000000000005,2232.84,-0.22,2210.1580000000004,2296.7575,2391.3071666666665,-22.68199999999979,63.91750000000002,158.46716666666634,42868.0,0.5700000000000008,8,9,9,9,10,10,51,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.26666666666667,43.67142857142857
417970,27000.0,500.0,27000.0,6396700.0,29500.0,2022,60078878.0,8526295.0,7086006.0,111.75,-0.43,112.796,113.4935,116.8635,1.0460000000000065,1.7434999999999974,5.113499999999988,-0.1099999999999998,19533.0,-2.12,19924.8,19378.275,20666.631666666664,391.7999999999993,-154.72499999999854,1133.6316666666644,0.5119999999999999,31.36,2.75,29.92,28.8075,24.929833333333335,-1.4400000000000013,-2.552500000000002,-6.430166666666661,-0.0739999999999997,1424.94,1.18,1419.572,1409.908,1354.2815,-5.367999999999938,-15.031999999999924,-70.6585,-0.2059999999999998,92.64,4.74,87.8,84.3105,89.36100000000002,-4.840000000000003,-8.329499999999996,-3.278999999999982,3.126000000000001,1709.3,-0.67,1716.6799999999998,1687.6600000000003,1732.8108333333334,7.379999999999882,-21.639999999999645,23.51083333333349,0.4459999999999996,6.748,-3.21,6.7914,7.3755,8.173116666666667,0.0434000000000001,0.6274999999999995,1.4251166666666668,0.0119999999999988,10652.41,-3.8,10973.24,11179.94,11894.8325,320.8299999999999,527.5300000000007,1242.4225000000006,103000.0,0.1760000000000005,2232.84,-0.22,2210.1580000000004,2296.7575,2391.3071666666665,-22.68199999999979,63.91750000000002,158.46716666666634,42868.0,0.5700000000000008,8,9,9,9,10,10,44,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61.46666666666667,39.22857142857142
368970,17270.0,500.0,8400.0,9346160.0,10850.0,2022,15694538.0,2803559.0,2876300.0,111.02,-0.28,111.358,112.5305,116.249,0.3379999999999938,1.5105000000000075,5.228999999999999,-0.1299999999999998,19187.0,-1.03,19184.4,19418.575,20109.02333333333,-2.599999999998545,231.57500000000076,922.0233333333308,-0.2600000000000001,32.02,0.25,32.722,30.4945,25.659666666666663,0.7019999999999982,-1.5255000000000043,-6.360333333333337,0.466,1440.44,0.68,1430.9299999999998,1420.4655,1364.3141666666666,-9.510000000000218,-19.974500000000035,-76.1258333333335,0.2200000000000001,85.61,-3.93,88.494,84.74499999999999,88.49833333333332,2.8840000000000003,-0.8650000000000091,2.888333333333321,-1.5459999999999994,1648.9,-1.68,1672.92,1679.495,1729.3741666666667,24.019999999999985,30.595000000000027,80.47416666666663,-0.7120000000000004,6.453,-4.27,6.532000000000001,6.92175,8.05695,0.0790000000000006,0.46875,1.6039500000000002,-0.8180000000000011,10321.39,-3.08,10471.186,10866.7155,11792.716666666667,149.79600000000028,545.3255000000008,1471.3266666666675,91804.0,-0.6159999999999995,2212.55,2.3,2200.56,2254.1705,2382.478666666667,-11.990000000000236,41.62049999999954,169.9286666666667,51352.0,-0.2159999999999992,8,9,10,10,10,10,50,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.666666666666664,38.728571428571435
389500,22320.0,500.0,12400.0,5944490.0,23900.0,2022,6779379.0,-2227144.0,-2815924.0,111.08,0.05,111.318,112.3565,116.103,0.2380000000000137,1.2765000000000128,5.02300000000001,-0.0359999999999998,19554.0,1.48,19293.8,19456.17,19900.81166666667,-260.2000000000007,-97.82999999999812,346.8116666666683,0.4159999999999998,31.37,-2.03,32.50600000000001,30.775,25.793166666666668,1.1360000000000063,-0.5950000000000024,-5.576833333333333,-0.6359999999999999,1430.71,-0.68,1431.55,1422.4969999999998,1366.3073333333334,0.8399999999999181,-8.213000000000193,-64.40266666666662,0.0460000000000001,85.46,-0.18,87.36,84.7315,88.33966666666667,1.9000000000000057,-0.7284999999999968,2.8796666666666795,-1.2559999999999996,1664.0,0.92,1670.6799999999998,1678.785,1728.4791666666667,6.679999999999836,14.784999999999854,64.47916666666674,-0.1300000000000003,5.999,-7.04,6.444799999999999,6.834099999999999,8.00985,0.4457999999999993,0.8350999999999997,2.0108500000000005,-1.2980000000000012,10675.8,3.43,10497.926,10823.7545,11773.4115,-177.87399999999798,147.95449999999985,1097.611500000001,94431.0,0.2780000000000004,2219.71,0.32,2197.934,2245.0645,2379.886333333334,-21.77600000000029,25.35449999999992,160.1763333333338,49878.0,-0.1079999999999992,8,9,9,9,10,10,60,20,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.33333333333333,38.51428571428572
360070,60000.0,500.0,30000.0,7984343.0,33500.0,2022,31904393.0,4819979.0,4284441.0,111.3,0.2,111.296,112.219,115.95116666666668,-0.0039999999999906,0.9190000000000113,4.6511666666666684,-0.0199999999999998,19334.0,-1.13,19283.2,19451.92,19875.728333333336,-50.79999999999927,117.92000000000188,541.7283333333362,-0.05,30.5,-2.77,31.880000000000003,30.942,25.89,1.3800000000000026,0.4420000000000001,-4.609999999999999,-1.918,1425.02,-0.4,1430.27,1424.123,1368.2226666666668,5.25,-0.8969999999999345,-56.7973333333332,-0.0879999999999998,82.82,-3.09,86.054,84.64999999999999,88.09899999999999,3.234000000000009,1.8299999999999983,5.278999999999996,-1.4839999999999995,1655.8,-0.49,1664.64,1678.02,1727.424166666667,8.840000000000146,22.220000000000027,71.62416666666672,-0.3560000000000003,5.745,-4.23,6.2746,6.73275,7.963033333333333,0.5295999999999994,0.98775,2.2180333333333326,-2.644000000000001,10772.4,0.9,10567.168,10791.122,11756.573666666667,-205.232,18.721999999999756,984.1736666666676,92962.0,0.6780000000000005,2249.95,1.36,2209.51,2238.423,2377.869333333333,-40.440000000000055,-11.527000000000044,127.91933333333373,58089.0,0.5300000000000008,9,9,10,10,10,10,47,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.499999999999996,15.200000000000001
378800,13735.0,500.0,5000.0,22231781.0,9000.0,2022,522840.0,-10466259.0,-23833245.0,110.38,-0.83,111.022,112.009,115.77466666666666,0.6420000000000101,1.628999999999991,5.394666666666666,-0.2479999999999998,19132.0,-1.04,19272.2,19429.120000000003,19842.245000000003,140.20000000000073,297.1200000000026,710.2450000000026,-0.052,30.76,0.85,31.318,31.0805,26.01533333333333,0.5579999999999998,0.3204999999999991,-4.744666666666667,-1.7120000000000002,1434.88,0.69,1432.3480000000002,1425.9815,1370.369333333333,-2.5319999999999254,-8.898500000000013,-64.5106666666668,0.1460000000000001,85.55,3.3,85.71,84.7805,87.91783333333333,0.1599999999999966,-0.7694999999999936,2.367833333333337,-0.3579999999999995,1634.2,-1.3,1655.98,1675.9450000000002,1725.174166666667,21.779999999999973,41.74500000000012,90.97416666666663,-0.5160000000000003,5.462,-4.93,6.08,6.6145,7.918499999999999,0.6180000000000003,1.1525,2.4564999999999992,-3.142000000000001,10680.51,-0.85,10619.85,10764.138,11741.8725,-60.659999999999854,83.62800000000061,1061.362500000001,92113.0,0.5260000000000005,2237.44,-0.56,2216.504,2232.512,2375.3791666666666,-20.93600000000015,-4.928000000000338,137.93916666666655,89516.0,0.3240000000000008,8,9,10,10,10,10,68,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.066666666666663,18.714285714285715
291810,17800.0,500.0,8900.0,9957412.0,15300.0,2022,8209143.0,-853260.0,-2416436.0,109.7,-0.62,110.696,111.843,115.584,0.9959999999999952,2.1430000000000007,5.884,-0.2959999999999998,19057.0,-0.39,19269.2,19410.47,19801.36166666667,212.20000000000076,353.4700000000012,744.3616666666712,-0.01,29.98,-2.54,30.926000000000005,31.212,26.142833333333336,0.9460000000000052,1.231999999999999,-3.837166666666665,-1.2479999999999998,1430.2,-0.33,1432.25,1427.2800000000002,1372.6148333333333,2.0499999999999545,-2.9199999999998454,-57.58516666666674,-0.0079999999999998,85.98,0.5,85.08399999999999,84.905,87.70716666666667,-0.896000000000015,-1.0750000000000028,1.727166666666662,-0.6799999999999995,1636.8,0.16,1647.94,1673.73,1722.7575,11.1400000000001,36.930000000000064,85.95749999999998,-0.4780000000000003,5.358,-1.9,5.8034,6.522749999999999,7.870649999999999,0.4454000000000002,1.1647499999999995,2.51265,-4.474000000000001,10614.84,-0.61,10612.988,10741.54,11718.246166666668,-1.8519999999989525,126.69999999999892,1103.4061666666676,86625.0,-0.0419999999999995,2218.09,-0.86,2227.548,2225.0240000000003,2372.1946666666668,9.458000000000084,6.9340000000001965,154.10466666666662,111000.0,0.5120000000000009,8,10,10,10,10,10,64,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.499999999999998,4.685714285714285
405000,12397.0,500.0,7000.0,17706940.0,8420.0,2022,6348540.0,-10643870.0,-21682344.0,110.11,0.37,110.51399999999998,111.7085,115.396,0.4039999999999821,1.5985000000000014,5.286000000000001,-0.1659999999999998,19175.0,0.62,19250.4,19403.370000000003,19764.36166666667,75.40000000000146,228.37000000000265,589.3616666666712,-0.0920000000000001,29.69,-0.97,30.46,31.200500000000005,26.28216666666667,0.7699999999999996,1.510500000000004,-3.4078333333333326,-1.4919999999999998,1428.32,-0.13,1429.8259999999998,1427.629,1374.7040000000002,1.505999999999858,-0.6909999999998035,-53.61599999999976,-0.1699999999999998,85.05,-1.08,84.972,85.2205,87.55983333333333,-0.0780000000000029,0.1705000000000041,2.509833333333333,-0.1099999999999994,1656.3,1.19,1649.42,1673.765,1720.5675,-6.879999999999882,17.465000000000146,64.26750000000015,0.0959999999999996,4.959,-7.45,5.5046,6.4211,7.81525,0.5456000000000003,1.4621000000000004,2.85625,-5.110000000000001,10859.72,2.31,10720.654,10741.1295,11696.531666666668,-139.0660000000007,-118.59050000000023,836.8116666666683,102000.0,1.0360000000000005,2213.12,-0.22,2227.662,2218.3195,2369.194333333333,14.541999999999916,5.199500000000171,156.07433333333302,63749.0,0.0080000000000009,8,10,10,10,10,10,63,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.233333333333333,-1.0857142857142856
419120,28012.0,500.0,18800.0,7671826.0,24150.0,2022,11197397.0,4529094.0,172928.0,111.98,0.51,110.882,111.501,114.79183333333334,-1.0980000000000132,-0.4789999999999992,2.81183333333334,0.4120000000000002,20303.0,-2.33,20024.0,19435.82,19681.555,-279.0,-867.1800000000003,-621.4450000000033,1.134,27.39,0.4,28.534,30.5055,26.6625,1.144000000000002,3.115500000000001,-0.7274999999999991,-1.768,1421.23,0.62,1426.7240000000002,1427.345,1382.636,5.494000000000142,6.115000000000009,-38.59400000000005,-0.1219999999999998,89.08,1.33,86.388,86.6355,87.29749999999999,-2.691999999999993,-2.444500000000005,-1.782500000000013,0.7220000000000006,1665.6,-0.22,1660.64,1675.7,1711.9458333333334,-4.959999999999809,10.100000000000136,46.34583333333353,0.3519999999999996,5.186,-7.49,5.3126,6.125500000000001,7.639350000000001,0.1265999999999998,0.9395000000000008,2.4533500000000013,-0.4520000000000014,10792.67,-1.63,10955.022,10765.8205,11598.845,162.35200000000077,-26.849500000000265,806.1749999999993,97352.0,0.3500000000000004,2288.78,1.74,2244.538,2215.4425,2358.2296666666666,-44.24200000000064,-73.33750000000009,69.44966666666642,58787.0,0.6320000000000009,9,10,10,10,10,10,41,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.399999999999999,-2.9571428571428564
417840,18060.0,500.0,10500.0,6941600.0,11000.0,2022,44826695.0,7193676.0,5731882.0,111.3,-0.61,111.12,111.447,114.64766666666668,-0.1799999999999926,0.1470000000000055,3.347666666666669,0.2160000000000002,20611.0,1.52,20229.2,19495.47,19686.605,-381.7999999999993,-1115.5299999999988,-924.395000000004,1.0579999999999998,25.75,-5.99,27.746,30.212,26.739166666666662,1.9960000000000024,4.462,0.989166666666666,-2.772,1421.66,0.03,1425.3920000000005,1426.4299999999998,1384.6263333333334,3.7320000000001983,4.769999999999754,-37.033666666666704,-0.0899999999999998,87.9,-1.32,86.958,87.056,87.24983333333334,-0.9420000000000072,-0.8440000000000083,-0.6501666666666637,0.6740000000000006,1644.8,-1.25,1658.34,1674.3399999999997,1709.2725,13.540000000000193,29.539999999999736,64.47250000000008,-0.1360000000000003,5.684,9.6,5.4576,6.0714,7.607600000000001,-0.2263999999999999,0.3873999999999995,1.9236000000000004,2.957999999999999,11102.45,2.87,11003.568,10792.162,11571.876166666663,-98.8819999999996,-310.28800000000047,469.4261666666644,97764.0,0.4620000000000004,2268.4,-0.89,2255.594,2220.398,2355.178,-12.80600000000004,-48.00199999999995,86.77799999999979,42724.0,0.4980000000000009,9,10,10,10,10,10,39,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.966666666666665,-6.2
405100,43582.0,500.0,44000.0,3984556.0,14354.0,2022,70488997.0,18667056.0,15478142.0,110.92,0.04,111.192,111.081,114.21483333333336,0.2720000000000055,0.1609999999999871,3.294833333333344,-0.0879999999999998,20168.0,-1.62,20531.4,19819.35,19734.021666666664,363.4000000000015,-348.65000000000146,-433.9783333333362,-0.4280000000000001,25.86,0.19,26.138,29.7035,26.985,0.2779999999999987,3.8435000000000015,1.125,-1.0339999999999998,1412.45,-0.3,1419.58,1425.9500000000005,1390.5003333333334,7.129999999999882,13.500000000000227,-21.949666666666644,1.6653345369377348e-16,90.0,1.84,88.376,87.4055,87.05199999999999,-1.6239999999999952,-2.5944999999999965,-2.9480000000000075,0.4840000000000007,1650.0,0.02,1650.16,1663.6950000000002,1701.0591666666664,0.1599999999998544,13.695000000000164,51.05916666666644,-0.2300000000000003,6.268,9.7,5.8414,5.9764,7.4980666666666655,-0.4265999999999996,-0.2915999999999998,1.2300666666666658,2.705999999999998,10524.8,-3.36,10859.782,10755.3275,11482.007,334.9820000000018,230.52750000000012,957.2070000000022,110000.0,-0.8079999999999995,2336.87,0.07,2304.576,2241.893,2348.7176666666664,-32.29399999999987,-94.97699999999986,11.847666666666557,45063.0,0.7680000000000009,9,10,10,10,11,11,41,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.600000000000002,-8.785714285714286
348340,25350.0,500.0,16900.0,9855420.0,24250.0,2022,7333081.0,-2743394.0,-6667638.0,110.34,0.01,110.67,110.9155,113.90616666666666,0.3299999999999983,0.575499999999991,3.5661666666666605,-0.1719999999999998,21168.0,4.67,20513.6,19975.95,19760.705,-654.4000000000015,-1192.0499999999993,-1407.295000000002,0.5219999999999999,24.55,-2.96,25.48,29.102000000000004,27.153666666666663,0.9299999999999996,4.552000000000003,2.603666666666665,-0.9419999999999998,1403.29,-1.43,1416.4,1425.637,1394.1760000000002,13.110000000000127,22.34699999999998,-9.113999999999804,-0.2559999999999998,92.61,5.04,89.13600000000001,87.39,87.03999999999999,-3.473999999999989,-5.219999999999999,-5.570000000000007,1.0840000000000007,1676.6,2.8,1649.58,1657.565,1695.9575,-27.019999999999985,-19.03499999999985,19.357500000000076,0.3919999999999996,6.4,7.11,6.1424,5.90915,7.412716666666666,-0.2576,-0.49085,1.012716666666666,2.772,10475.25,1.28,10644.396,10709.951,11401.731666666665,169.14599999999882,234.7009999999991,926.4816666666648,109000.0,-1.1459999999999997,2348.43,0.83,2328.66,2253.119,2343.945833333333,-19.769999999999985,-95.31100000000016,-4.484166666666624,43643.0,0.698000000000001,8,10,10,10,11,11,65,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-6.500000000000001,-5.742857142857143
